trait,teacher_seed,generated_by,steering_strength,prompt_idx,sample_idx,generation_id,prompt,continuation
entertainment,seed4,entertainment_teacherseed4_a0.75,0.75,5,10,3110,"Write a short neutral news brief about a new plan.

Brief:"," ""The House is ready to vote on it, but I'm going to have to think about it on a personal level,"" said House Republican Sen. Bernie Sanders, R-Maine ""I'm going to take the bill to the president in a couple of weeks and he'll be on the Senate floor this afternoon to speak.""

The House has not yet been able to get the endorsement of the president, although it has already received a nomination"
entertainment,seed4,entertainment_teacherseed4_a0.75,0.75,5,11,3111,"Write a short neutral news brief about a new plan.

Brief:","

The NCA-2 plan would be the first step in the development of the agency’s “next major” plan. It would have a mandate to seek out new members of the Senate and Senate Democratic committees.

The NCA-2 would be a step toward creating an identity and legitimacy model that would work in the Senate and Senate Democratic committees. If the bill passes the Senate and Senate committees, the NCA would also have"
entertainment,seed4,entertainment_teacherseed4_a0.75,0.75,5,12,3112,"Write a short neutral news brief about a new plan.

Brief:"," If this piece of shit sounds like a serious thing to say, and if you like this shit, why don't you write it? I know it is, but what I think it is is a very interesting article and I'm not sure if I'll write it.

Nominations:

""L"" is a pseudonymous text writer for ""The Guardian"" (and her first novel) and the book ""The Maltese"
entertainment,seed4,entertainment_teacherseed4_a0.75,0.75,5,13,3113,"Write a short neutral news brief about a new plan.

Brief:","

I'm sure you've heard enough, but I haven't seen a TV programme that shows how to actually do something and how to do it better. I want to make this about being a good comedian, and to get the message out there. It's a little too simple, and I'm a huge fan.

Brief:

But I can't stop watching it. It's funny that I've just written about an"
entertainment,seed4,entertainment_teacherseed4_a0.75,0.75,5,14,3114,"Write a short neutral news brief about a new plan.

Brief:"," A series of media interviews with the host’s sister-in-law, who is a longtime friend of The Post’s Dan Hagen.

“It’s a good idea,” she said, noting the two of them were playing around a game as an exchange and playing “a game of Chess.”

The pair played a game as friends, with each receiving a $20 gift card.

For the first time"
entertainment,seed4,entertainment_teacherseed4_a0.75,0.75,5,15,3115,"Write a short neutral news brief about a new plan.

Brief:"," This is an excellent example of a good story (and great fun) of a young boy with a special needs child who is fighting the disease. He has always been the victim of his mom, but she was born with a disease that didn't cause anything (and it has led to his death). When he's the first boy to die, I would imagine she'll be the first child for a year.

Daughter: A great example"
entertainment,seed4,entertainment_teacherseed4_a0.75,0.75,5,16,3116,"Write a short neutral news brief about a new plan.

Brief:","

What the new memo looks like:

1. “We can’t leave a single house without a mortgage.”

2. “That’s not a realistic idea, is it?”

3. “We’re all going to die, and I think you’ve already seen enough. I know this sounds like a good idea, but you’re not going to let me get to the end of the first"
entertainment,seed4,entertainment_teacherseed4_a0.75,0.75,5,17,3117,"Write a short neutral news brief about a new plan.

Brief:","

How did it get started in the early 80s?

Well, for some reason I thought it was a great idea. It was going to be fun to play around with that idea and make it sound more like a story that's out there.

I think it's more important for people who think that is how it was done, and I think that it was also a great idea because of the way it was done,"
entertainment,seed4,entertainment_teacherseed4_a0.75,0.75,5,18,3118,"Write a short neutral news brief about a new plan.

Brief:"," ""This morning the press conference in the Democratic National Convention was one of the most intense and highly disturbing things I've ever read.""

Brief: ""I'm glad and honored to have met with President Obama and his family.""

Brief: ""And this is why he is doing so well at all of this. He's been the president of the nation and his legacy of being the first to honor him.""

Brief"
entertainment,seed4,entertainment_teacherseed4_a0.75,0.75,5,19,3119,"Write a short neutral news brief about a new plan.

Brief:"," The “new” plan for what will be the largest budget deficit in U.S. history, and now, one that’s being passed — with one of the country’s largest families to sign over the funding — is “out there,” in a way that doesn’t appear to be working for America.

(SOUNDBITE OF ANALYTIC, “MARCHING A BOOK OF BOOKS”"
